"Account Number","Suite","House Number","Street Name","Neighbourhood ID","Neighbourhood","Ward","Assessed Value","Tax Class","Garage","Assessment Class 1","Assessment Class 2","Assessment Class 3","Assessment Class % 1","Assessment Class % 2","Assessment Class % 3","Latitude","Longitude","Point Location"
"10503942",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503943",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503944",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503945",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503946",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503947",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503948",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503949",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503950",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503951",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503952",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503953",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503954",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503955",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503956",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503957",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503958",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503959",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503960",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503961",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503962",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503963",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503964",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503965",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503966",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503967",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503968",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503969",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503970",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503971",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503972",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503973",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503974",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503975",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503976",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503977",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503978",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503979",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503980",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503981",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503982",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503983",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503984",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503985",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503986",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503987",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503988",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503989",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503990",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503991",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503992",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503993",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503994",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503995",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503996",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503997",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503998",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10503999",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504000",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504001",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504002",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504003",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504004",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504005",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504006",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504007",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504008",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504009",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504010",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504011",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504012",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504013",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504014",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504015",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504016",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504017",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504018",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504019",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504020",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504021",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504022",,,,"3460","ALBANY","Anirniq","9000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504023","121","504","ALBANY WAY NW","3460","ALBANY","Anirniq","185000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504024","122","504","ALBANY WAY NW","3460","ALBANY","Anirniq","191000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504025","123","504","ALBANY WAY NW","3460","ALBANY","Anirniq","163000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504026","124","504","ALBANY WAY NW","3460","ALBANY","Anirniq","177500","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504027","125","504","ALBANY WAY NW","3460","ALBANY","Anirniq","162500","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504028","126","504","ALBANY WAY NW","3460","ALBANY","Anirniq","174000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504029","127","504","ALBANY WAY NW","3460","ALBANY","Anirniq","177500","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504030","128","504","ALBANY WAY NW","3460","ALBANY","Anirniq","162500","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504031","129","504","ALBANY WAY NW","3460","ALBANY","Anirniq","171500","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504032","131","504","ALBANY WAY NW","3460","ALBANY","Anirniq","177000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504033","132","504","ALBANY WAY NW","3460","ALBANY","Anirniq","181000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504034","133","504","ALBANY WAY NW","3460","ALBANY","Anirniq","177500","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504035","134","504","ALBANY WAY NW","3460","ALBANY","Anirniq","177500","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504036","135","504","ALBANY WAY NW","3460","ALBANY","Anirniq","131500","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
"10504037","136","504","ALBANY WAY NW","3460","ALBANY","Anirniq","177000","Residential","N","RESIDENTIAL",,,"100",,,"53.62933152605558","-113.55671350876294","POINT (-113.55671350876294 53.62933152605558)"
